listing_id,date
5447923,2018-04-09
5447923,2018-05-04
5447923,2018-05-21
5447923,2018-05-26
5447923,2018-06-01
5447923,2018-06-17
5447923,2018-07-16
5447923,2018-07-24
5447923,2018-07-29
5447923,2018-08-10
5447923,2018-08-13
5447923,2018-08-30
5447923,2018-09-08
5447923,2018-09-11
5447923,2018-09-17
5447923,2018-09-22
5447923,2018-09-24
5447923,2018-09-29
5447923,2018-10-22
5447923,2018-10-29
5447923,2018-11-26
5447923,2018-12-27
5447923,2018-12-30
5447923,2019-01-03
5447923,2019-01-12
5447923,2019-02-08
5447923,2019-02-11
5447923,2019-03-27
5447923,2019-04-07
5447923,2019-04-23
5447923,2019-04-27
5447923,2019-05-09
5447923,2019-05-27
5447923,2019-06-04
5449789,2015-03-22
5449789,2015-04-07
5449789,2015-05-13
5450668,2016-10-23
5450668,2017-03-13
5450668,2017-09-24
5450668,2017-10-27
5450668,2017-12-14
5450668,2017-12-29
5450668,2018-02-02
5450668,2018-02-19
5450668,2018-03-04
5450668,2018-03-11
5450668,2018-04-09
5450668,2018-04-19
5450668,2018-04-27
5450668,2018-05-01
5450668,2018-05-09
5450668,2018-05-21
5450668,2018-06-05
5450668,2018-06-13
5450668,2018-08-15
5450668,2018-10-04
5450668,2018-11-14
5450668,2018-12-09
5450668,2018-12-24
5450668,2019-02-26
5450668,2019-05-02
5450668,2019-05-08
5450668,2019-05-11
5450668,2019-05-21
5450668,2019-06-07
5450668,2019-06-16
5451782,2015-06-01
5451782,2015-06-29
5451782,2015-07-06
5451782,2015-07-19
5451782,2015-08-18
5451782,2015-10-28
5451782,2015-11-05
5451782,2016-04-02
5451782,2016-11-17
5463601,2015-12-19
5463601,2018-08-19
5472874,2017-02-07
5493377,2015-04-04
5493377,2015-05-03
5493377,2015-05-20
5493377,2015-05-25
5493377,2015-09-01
5493377,2015-11-11
5493377,2016-09-25
5493377,2017-04-09
5493377,2018-04-16
5493377,2019-04-29
5503376,2018-06-24
5503376,2018-09-11
5503376,2018-09-16
5503376,2018-09-23
5503376,2018-10-19
5503376,2018-10-25
5503376,2018-11-06
5503376,2018-11-10
5503376,2018-11-25
5503376,2018-12-21
5503376,2018-12-30
5503376,2019-03-05
5503376,2019-03-09
5503376,2019-03-10
5503376,2019-03-29
5503376,2019-04-15
5503376,2019-05-01
5503376,2019-05-07
5503376,2019-05-22
5503376,2019-06-09
5503845,2015-07-08
5503845,2016-08-14
5503845,2016-08-30
5503845,2016-09-15
5503845,2017-03-12
5503845,2017-05-23
5503845,2017-07-10
5510856,2018-06-25
5510856,2018-07-30
5510856,2018-10-10
5510856,2018-11-03
5510856,2018-12-09
5510856,2019-02-24
5510856,2019-04-05
5510856,2019-06-16
5512992,2015-03-29
5512992,2015-05-20
5512992,2015-06-11
5512992,2015-08-03
5512992,2015-08-16
5512992,2015-10-09
5512992,2015-11-11
5512992,2016-05-03
5512992,2016-05-04
5512992,2019-06-26
5513272,2015-05-25
5513272,2015-06-19
5513272,2015-06-24
5513272,2015-07-01
5513272,2015-07-11
5513272,2015-07-18
5513272,2015-07-24
5513272,2015-07-30
5513272,2015-08-07
5513272,2015-08-09
5513272,2015-08-23
5513272,2015-08-27
5513272,2015-09-01
5513272,2015-09-05
5513272,2015-09-13
5513272,2015-09-28
5513272,2015-09-29
5513272,2015-10-03
5513272,2015-10-18
5513272,2015-10-19
5513272,2015-10-24
5513272,2015-10-26
5513272,2015-11-04
5513272,2015-11-14
5513272,2015-11-16
5513272,2015-11-17
5513272,2015-11-18
5513272,2015-11-20
5513272,2015-11-22
5513272,2015-11-23
5513272,2015-11-29
5513272,2015-12-06
5513272,2015-12-11
5513272,2015-12-12
5513272,2015-12-20
5513272,2016-01-03
5513272,2016-01-08
5513272,2016-01-11
5513272,2016-01-12
5513272,2016-01-16
5513272,2016-01-29
5513272,2016-01-31
5513272,2016-02-10
5513272,2016-02-16
5513272,2016-02-28
5513272,2016-03-17
5513272,2016-03-22
5513272,2016-03-29
5513272,2016-04-30
5513272,2016-05-07
5513272,2016-05-11
5513272,2016-05-23
5513272,2016-06-05
5513272,2016-06-16
5513272,2016-06-20
5513272,2016-08-03
5513272,2016-08-13
5513272,2016-08-23
5513272,2016-08-30
5513272,2016-09-20
5513272,2016-09-29
5513272,2016-09-30
5513272,2016-10-01
5513272,2016-10-07
5513272,2016-10-11
5513272,2016-10-16
5513272,2016-10-16
5513272,2016-10-19
5513272,2016-10-24
5513272,2016-11-02
5513272,2016-11-16
5513272,2016-11-19
5513272,2016-11-22
5513272,2016-11-25
5513272,2016-11-28
5513272,2016-12-02
5513272,2016-12-03
5513272,2016-12-05
5513272,2016-12-12
5513272,2016-12-16
5513272,2016-12-21
5513272,2016-12-27
5513272,2016-12-28
5513272,2016-12-30
5513272,2017-01-04
5513272,2017-01-22
5513272,2017-04-19
5513272,2017-04-30
5513272,2017-05-03
5513272,2017-05-08
5513272,2017-05-14
5513272,2017-06-03
5513272,2017-06-07
5513272,2017-06-16
5513272,2017-06-19
5513272,2017-06-24
5513272,2017-07-03
5513272,2017-07-11
5513272,2017-07-31
5513272,2017-08-06
5513272,2017-08-13
5513272,2017-08-19
5513272,2017-08-25
5513272,2017-08-28
5513272,2017-09-07
5513272,2017-09-16
5513272,2017-09-20
5513272,2017-09-24
5513272,2017-10-01
5513272,2017-11-05
5513272,2017-12-01
5513272,2017-12-10
5513272,2017-12-24
5513272,2018-01-11
5513272,2018-01-14
5513272,2018-01-16
5513272,2018-01-19
5513272,2018-01-20
5513272,2018-01-28
5513272,2018-02-14
5513272,2018-02-22
5513272,2018-02-27
5513272,2018-03-02
5513272,2018-03-11
5513272,2018-04-17
5513272,2018-04-23
5513272,2018-05-03
5513272,2018-06-13
5513272,2018-09-09
5513272,2018-09-26
5513272,2018-10-13
5513272,2018-12-21
5513272,2019-01-03
5513272,2019-01-17
5513272,2019-01-21
5513272,2019-01-22
5513272,2019-01-28
5513272,2019-02-05
5513272,2019-02-11
5513272,2019-02-26
5513272,2019-04-28
5513272,2019-05-22
5513272,2019-06-03
5513272,2019-06-15
5513272,2019-06-17
5522289,2015-05-14
5522289,2015-06-11
5522289,2015-08-07
5522289,2015-10-07
5522289,2015-11-06
5522289,2016-02-15
5522289,2016-03-08
5522289,2016-07-25
5522289,2016-08-10
5522289,2016-08-23
5522289,2016-09-13
5522289,2016-10-10
5522289,2016-11-01
5522289,2016-11-27
5522289,2017-02-15
5522289,2017-04-12
5522289,2017-05-23
5522289,2017-06-03
5522289,2017-06-08
5522289,2017-07-20
5522289,2017-08-04
5522289,2017-09-08
5522289,2017-09-16
5522289,2017-10-05
5522289,2017-10-09
5522289,2017-10-26
5522289,2017-11-29
5522289,2017-12-02
5522289,2018-01-29
5522289,2018-02-16
5522289,2018-02-25
5522289,2018-03-06
5522289,2018-03-20
5522289,2018-03-25
5522289,2018-03-29
5522289,2018-04-02
5522289,2018-04-06
5522289,2018-04-11
5522289,2018-04-15
5522289,2018-04-22
5522289,2018-04-26
5522289,2018-05-04
5522289,2018-05-08
5522289,2018-05-21
5522289,2018-05-24
5522289,2018-05-28
5522289,2018-06-04
5522289,2018-06-12
5522289,2018-06-21
5522289,2018-06-25
5522289,2018-07-14
5522289,2018-07-18
5522289,2018-07-23
5522289,2018-07-26
5522289,2018-08-01
5522289,2018-08-08
5522289,2018-08-12
5522289,2018-08-15
5522289,2018-08-19
5522289,2018-08-29
5522289,2018-09-11
5522289,2018-10-05
5522289,2018-10-14
5522289,2018-11-04
5522289,2018-11-08
5522289,2018-11-25
5522289,2018-12-06
5522289,2018-12-28
5522289,2019-01-04
5522289,2019-01-27
5522289,2019-02-19
5522289,2019-03-24
5522289,2019-03-30
5522289,2019-04-01
5522289,2019-05-08
5522289,2019-06-07
5522289,2019-06-14
5527138,2015-09-12
5527138,2015-10-21
5527138,2015-10-25
5527138,2015-12-31
5527138,2016-01-12
5527138,2016-05-23
5527138,2016-05-30
5527138,2016-06-30
5527138,2016-07-13
5527138,2016-07-23
5527138,2016-08-01
5527138,2016-08-11
5527138,2016-08-25
5527138,2016-08-28
5527138,2016-09-06
5527138,2016-09-20
5527138,2016-09-23
5527138,2016-09-27
5527138,2016-09-29
5527138,2016-10-15
5527138,2016-10-20
5527138,2016-10-23
5527138,2016-11-05
5527138,2016-11-14
5527138,2016-11-21
5527138,2016-11-24
5527138,2016-11-27
5527138,2016-12-22
5527138,2016-12-25
5527138,2017-01-24
5527138,2017-04-27
5527138,2017-05-01
5527138,2017-06-12
5527138,2017-06-18
5527138,2017-06-26
5527138,2017-08-06
5527138,2017-08-19
5527138,2017-10-16
5527138,2018-01-30
5527138,2018-04-11
5527138,2018-04-14
5527138,2018-04-26
5527138,2018-05-22
5527138,2018-06-17
5527138,2018-08-12
5527138,2018-12-25
5527138,2019-01-17
5527138,2019-02-28
5527138,2019-04-09
5527138,2019-05-20
5527138,2019-05-25
5527138,2019-06-08
5527457,2015-05-22
5527457,2015-06-16
5527457,2015-06-17
5527457,2015-06-25
5527457,2015-06-29
5527457,2015-07-09
5527457,2015-07-14
5527457,2015-07-21
5527457,2015-07-23
5527457,2015-08-01
5527457,2015-08-04
5527457,2015-08-08
5527457,2015-08-20
5527457,2015-09-13
5527457,2015-09-24
5527457,2015-10-01
5527457,2015-10-06
5527457,2015-10-09
5527457,2015-10-20
5527457,2015-10-25
5527457,2015-10-30
5527457,2015-11-10
5527457,2015-11-15
5527457,2015-11-25
5527457,2015-12-06
5527457,2015-12-08
5527457,2015-12-15
5527457,2015-12-20
5527457,2015-12-26
5527457,2016-01-12
5527457,2016-01-20
5527457,2016-02-01
5527457,2016-02-08
5527457,2016-02-15
5527457,2016-03-30
5527457,2016-05-18
5527457,2016-06-03
5527457,2016-06-23
5527457,2016-07-11
5527457,2016-08-31
5527457,2016-09-16
5527457,2016-09-17
5527457,2016-09-20
5527457,2016-09-25
5527457,2016-10-08
5527457,2016-10-12
5527457,2016-10-19
5527457,2016-10-23
5527457,2016-10-30
5527457,2016-11-03
5527457,2016-12-27
5527457,2017-01-01
5527457,2017-01-04
5527457,2017-02-05
5527457,2017-03-22
5527457,2017-04-01
5527457,2017-06-01
5527457,2017-06-04
5527457,2017-06-22
5527457,2017-09-16
5527457,2017-09-20
5527457,2017-09-30
5527457,2017-10-05
5527457,2017-10-14
5527457,2018-01-09
5527457,2018-01-20
5527457,2018-03-06
5527457,2018-05-07
5527457,2018-05-12
5527457,2018-05-21
5527457,2018-08-29
5527457,2018-11-12
5527457,2018-11-19
5527457,2018-11-28
5527457,2018-12-04
5527457,2018-12-30
5527457,2019-01-06
5527457,2019-01-11
5527457,2019-02-08
5527457,2019-02-10
5527457,2019-04-07
5527534,2015-07-05
5527534,2015-07-18
5527534,2016-01-08
5527534,2017-08-14
5527534,2017-09-15
5527534,2017-09-18
5527534,2017-10-15
5527534,2018-05-14
5527534,2019-01-12
5527582,2017-12-17
5528102,2015-04-26
5528102,2015-05-06
5528102,2015-05-20
5528102,2015-05-22
5528102,2015-05-25
5528102,2015-05-30
5528102,2015-06-29
5528102,2015-07-10
5528102,2015-07-21
5528102,2015-08-01
5528102,2015-08-26
5528102,2015-08-30
5528102,2015-09-15
5528102,2015-10-24
5528102,2015-10-24
5528102,2015-11-17
5528102,2015-11-22
5528102,2015-12-22
5528102,2015-12-24
5528102,2015-12-29
5528102,2016-01-06
5528102,2016-01-11
5528102,2016-01-12
5528102,2016-01-17
5528102,2016-02-06
5528102,2016-02-08
5528102,2016-02-12
5528102,2016-02-21
5528102,2016-02-25
5528102,2016-02-29
5528102,2016-03-10
5528102,2016-03-27
5528102,2016-03-29
5528102,2016-04-25
5528102,2016-05-16
5528102,2016-05-20
5528102,2016-05-22
5528102,2016-06-02
5528102,2016-06-08
5528102,2016-06-12
5528102,2016-06-13
5528102,2016-06-15
5528102,2016-06-21
5528102,2016-06-27
5528102,2016-08-16
5528102,2016-09-25
5528102,2016-11-18
5528102,2016-11-24
5528102,2016-12-12
5528102,2016-12-22
5528102,2016-12-29
5528102,2017-02-16
5528102,2017-02-28
5528102,2017-03-11
5528102,2017-03-24
5528102,2017-04-15
5528102,2017-04-16
5528102,2017-04-25
5528102,2017-05-09
5528102,2017-05-13
5528102,2017-05-17
5528102,2017-05-26
5528102,2017-06-07
5528102,2017-06-22
5528102,2017-06-29
5528102,2017-07-22
5528102,2017-07-25
5528102,2017-08-18
5528102,2017-09-02
5528102,2017-09-05
5528102,2017-09-09
5528102,2017-09-18
5528102,2017-09-24
5528102,2017-09-26
5528102,2017-10-07
5528102,2017-10-15
5528102,2017-10-26
5528102,2017-11-02
5528102,2017-11-08
5528102,2017-11-20
5528102,2017-12-01
5528102,2017-12-31
5528102,2018-01-15
5528102,2018-01-25
5528102,2018-01-26
5528102,2018-02-04
5528102,2018-02-07
5528102,2018-02-11
5528102,2018-02-12
5528102,2018-02-20
5528102,2018-02-25
5528102,2018-03-08
5528102,2018-03-15
5528102,2018-03-26
5528102,2018-03-27
5528102,2018-03-31
5528102,2018-04-06
5528102,2018-04-09
5528102,2018-04-11
5528102,2018-05-28
5528102,2018-08-06
5528102,2018-08-25
5528102,2018-09-04
5528102,2018-11-12
5528102,2018-11-15
5528102,2018-11-21
5528102,2018-11-25
5528102,2018-11-29
5528102,2018-12-04
5528102,2018-12-10
5528102,2018-12-24
5528102,2019-01-26
5528102,2019-02-02
5528102,2019-02-09
5528102,2019-02-10
5528102,2019-02-16
5528102,2019-02-18
5528102,2019-02-23
5528102,2019-03-11
5528102,2019-05-17
5528102,2019-05-26
5528217,2015-05-26
5528217,2015-06-14
5528217,2015-06-16
5528217,2015-06-22
5528217,2015-06-27
5528217,2015-07-02
5528217,2015-07-13
5528217,2015-07-29
5528217,2015-08-08
5528217,2015-08-20
5528217,2015-08-25
5528217,2015-09-05
5528217,2015-09-14
5528217,2015-09-18
5528217,2015-09-21
5528217,2015-09-27
5528217,2015-10-02
5528217,2015-10-05
5528217,2015-10-19
5528217,2015-10-24
5528217,2015-11-15
5528217,2015-11-22
5528217,2015-11-28
5528217,2015-12-07
5528217,2015-12-21
5528217,2015-12-28
5528217,2016-01-03
5528217,2016-01-21
5528217,2016-02-04
5528217,2016-02-12
5528217,2016-02-14
5528217,2016-03-16
5528217,2016-03-30
5528217,2016-04-10
5528217,2016-04-19
5528217,2016-04-27
5528217,2016-05-01
5528217,2016-05-04
5528217,2016-05-07
5528217,2016-05-11
5528217,2016-06-03
5528217,2016-06-12
5528217,2016-06-19
5528217,2016-06-26
5528217,2016-06-27
5528217,2016-07-02
5528217,2016-07-03
5528217,2016-07-10
5528217,2016-07-16
5528217,2016-08-29
5528217,2016-09-12
5528217,2016-09-21
5528217,2016-09-27
5528217,2016-10-09
5528217,2016-10-15
5528217,2017-07-12
5528217,2017-12-01
5528217,2017-12-20
5528217,2018-04-30
5528217,2018-05-06
5528217,2018-08-14
5528217,2018-09-14
5528217,2018-11-19
5528217,2018-12-09
5528217,2019-01-02
5528670,2018-07-27
5528670,2018-08-24
5528670,2018-09-17
5528670,2018-09-29
5528670,2018-10-09
5528670,2018-10-18
5528670,2018-10-31
5528670,2019-01-10
5528967,2015-04-06
5528967,2015-04-22
5528967,2015-04-26
5528967,2015-04-27
5528967,2015-05-05
5528967,2015-05-07
5528967,2015-05-11
5528967,2015-05-19
5528967,2015-06-03
5528967,2015-06-10
5528967,2015-07-03
5528967,2015-07-09
5528967,2015-07-13
5528967,2015-07-19
5528967,2015-07-26
5528967,2015-07-28
5528967,2015-08-01
5528967,2015-08-03
5528967,2015-08-08
5528967,2015-08-16
5528967,2015-08-20
5528967,2015-09-17
5528967,2015-09-20
5528967,2015-09-24
5528967,2015-09-29
5528967,2015-11-14
5528967,2015-11-17
5528967,2015-11-25
5528967,2015-12-24
5528967,2016-01-03
5528967,2016-02-13
5528967,2016-02-16
5528967,2016-09-29
5528967,2016-10-18
5528967,2017-04-08
5528967,2017-05-02
5528967,2017-05-28
5528967,2017-06-21
5528967,2017-08-16
5528967,2017-08-18
5528967,2017-08-26
5528967,2017-09-02
5528967,2017-12-17
5528967,2018-01-05
5528967,2018-01-10
5528967,2018-02-17
5528967,2018-02-25
5528967,2018-04-07
5528967,2018-05-11
5528967,2018-05-19
5528967,2018-05-23
5528967,2018-05-30
5528967,2018-06-04
5528967,2018-06-13
5528967,2018-06-30
5528967,2018-07-17
5528967,2019-01-10
5528967,2019-01-15
5528967,2019-01-24
5528967,2019-02-10
5528967,2019-02-14
5529833,2015-03-30
5529833,2015-04-12
5529833,2015-04-27
5529833,2015-05-05
5529833,2015-05-26
5529833,2015-06-08
5529833,2015-06-14
5529833,2015-06-22
5529833,2015-06-28
5529833,2015-07-01
5529833,2015-07-14
5529833,2015-07-30
5529833,2018-06-01
5529833,2018-09-30
5530767,2015-05-07
5530767,2015-05-31
5530767,2015-06-30
5530767,2016-05-23
5530767,2016-05-29
5530767,2016-08-28
5530767,2016-10-13
5530767,2019-04-14
5530767,2019-04-21
5536207,2015-03-15
5536207,2015-03-23
5536207,2015-04-06
5536207,2015-04-14
5536207,2015-05-19
5536207,2015-06-18
5536207,2015-06-21
5536207,2015-07-05
5536207,2015-07-12
5536207,2015-08-08
5536207,2015-08-12
5536207,2015-08-19
5536207,2015-08-22
5536207,2015-09-01
5536207,2015-09-21
5536207,2015-10-14
5536207,2015-10-20
5536207,2015-10-25
5536207,2015-11-02
5536207,2015-11-15
5536207,2015-11-23
5536207,2015-12-30
5536207,2016-01-14
5536207,2016-04-27
5536207,2016-05-04
5536207,2016-05-08
5536207,2016-05-16
5536207,2016-05-25
5536207,2016-06-04
5536207,2016-06-12
5536207,2016-06-16
5536207,2016-06-21
5536207,2016-06-28
5536207,2016-07-04
5536207,2016-07-11
5536207,2016-07-17
5536207,2016-08-11
5536207,2016-08-14
5536207,2016-09-04
5536207,2016-09-11
5536207,2016-09-25
5536207,2016-09-27
5536207,2016-09-29
5536207,2016-10-27
5536207,2016-11-05
5536207,2016-11-14
5536207,2016-12-12
5536207,2017-01-29
5536207,2017-03-27
5536207,2017-04-03
5536207,2017-04-17
5536207,2017-04-22
5536207,2017-05-01
5536207,2017-06-13
5536207,2017-06-20
5536207,2017-06-27
5536207,2017-07-26
5536207,2017-08-07
5536207,2017-09-17
5536207,2017-09-26
5536207,2017-10-05
5536207,2017-10-08
5536207,2017-10-15
5536207,2017-10-23
5536207,2017-12-10
5536207,2017-12-25
5536207,2018-01-29
5536207,2018-02-26
5536207,2018-03-27
5536207,2018-04-09
5536207,2018-04-17
5536207,2018-05-01
5536207,2018-05-07
5536207,2018-05-13
5536207,2018-05-29
5536207,2018-06-13
5536207,2018-06-26
5536207,2018-07-02
5536207,2018-07-05
5536207,2018-08-05
5536207,2018-08-15
5536207,2018-08-25
5536207,2018-09-05
5536207,2018-09-29
5536207,2018-10-30
5536207,2018-11-05
5536207,2018-11-16
5536207,2018-11-25
5536207,2018-12-02
5536207,2018-12-10
5536207,2018-12-16
5536207,2018-12-30
5536207,2019-01-14
5536207,2019-01-23
5536207,2019-01-31
5536207,2019-02-23
5536207,2019-03-19
5536207,2019-03-24
5536207,2019-04-02
5536207,2019-04-07
5536207,2019-04-11
5536207,2019-04-20
5536207,2019-04-26
5536207,2019-04-30
5536207,2019-05-12
5536207,2019-05-22
5536207,2019-06-02
5536207,2019-06-10
5540119,2017-11-03
5540119,2017-12-15
5540119,2017-12-15
5540119,2018-03-28
5540119,2018-04-22
5540119,2018-05-01
5540119,2018-06-14
5540200,2015-03-27
5540200,2015-04-05
5540200,2015-04-09
5540200,2015-04-13
5540200,2015-04-16
5540200,2015-04-19
5540200,2015-04-22
5540200,2015-05-12
5540200,2015-05-17
5540200,2015-05-24
5540200,2015-06-19
5540200,2015-06-20
5540200,2015-07-06
5540200,2015-07-11
5540200,2015-07-28
5540200,2015-08-03
5540200,2015-08-07
5540200,2015-08-10
5540200,2015-08-13
5540200,2015-08-29
5540200,2015-08-30
5540200,2015-09-06
5540200,2015-09-11
5540200,2015-09-21
5540200,2015-10-19
5540200,2015-12-01
5540200,2015-12-23
5540200,2015-12-27
5540200,2016-01-21
5540200,2016-02-12
5540200,2016-02-19
5540200,2016-02-28
5540200,2016-03-12
5540200,2016-03-17
5540200,2016-03-20
5540200,2016-05-11
5540200,2016-05-18
5540200,2016-05-30
5540200,2016-06-12
5540200,2016-07-08
5540200,2016-09-26
5540200,2016-12-02
5540200,2016-12-12
5540200,2017-01-01
5540200,2017-02-02
5540200,2017-03-08
5540200,2017-03-13
5540200,2017-03-19
5540200,2017-03-26
5540200,2017-03-31
5540200,2017-04-16
5540200,2017-04-23
5540200,2017-05-07
5540200,2017-05-21
5540200,2017-05-27
5540200,2017-06-23
5540200,2017-07-18
5540200,2017-08-13
5540200,2017-10-08
5540200,2017-12-14
5540200,2017-12-23
5540200,2018-01-29
5540200,2018-02-05
5540200,2018-02-18
5540200,2018-04-07
5540200,2018-11-10
5540200,2018-11-13
5540200,2019-06-01
5543311,2016-06-03
5543311,2018-07-27
5543311,2018-08-11
5543311,2018-08-31
5543311,2018-12-29
5543311,2019-01-07
5543311,2019-01-17
5543311,2019-02-01
5543311,2019-02-14
5543311,2019-02-21
5543311,2019-03-11
5543311,2019-03-18
5543311,2019-04-02
5543311,2019-04-14
5543311,2019-04-23
5543311,2019-05-21
5543311,2019-06-03
5551051,2015-04-07
5551051,2016-06-05
5551051,2019-01-30
5551051,2019-02-05
5551051,2019-03-08
5551937,2015-04-07
5551937,2015-05-17
5551937,2015-05-30
5551937,2015-06-08
5551937,2015-06-30
5551937,2015-07-04
5551937,2015-07-07
5551937,2015-07-09
5551937,2015-07-11
5551937,2015-07-15
5551937,2015-07-28
5551937,2015-08-04
5551937,2015-09-01
5551937,2015-09-03
5551937,2015-09-07
5551937,2015-10-13
5551937,2015-10-25
5551937,2015-12-17
5551937,2015-12-24
5551937,2016-01-11
5551937,2016-04-05
5551937,2016-06-07
5551937,2017-01-20
5551937,2017-01-24
5551937,2017-02-03
5551937,2017-05-06
5551937,2017-05-10
5551937,2017-05-18
5551937,2017-06-04
5551937,2017-06-16
5551937,2017-06-24
5551937,2017-06-30
5551937,2017-07-03
5551937,2017-07-07
5551937,2017-07-10
5551937,2017-07-20
5551937,2017-08-11
5551937,2017-09-08
5551937,2017-09-11
5551937,2017-09-15
5551937,2017-09-29
5551937,2017-10-05
5551937,2017-10-15
5551937,2017-10-19
5551937,2017-11-08
5551937,2017-11-09
5551937,2017-11-19
5551937,2017-12-10
5551937,2017-12-23
5551937,2017-12-29
5551937,2018-02-06
5551937,2018-02-10
5551937,2018-02-13
5551937,2018-02-23
5551937,2018-03-06
5551937,2018-03-14
5551937,2018-03-17
5551937,2018-03-23
5551937,2018-04-02
5551937,2018-04-15
5551937,2018-05-06
5551937,2018-05-21
5551937,2018-05-27
5551937,2018-06-22
5551937,2018-07-22
5551937,2018-08-05
5551937,2018-08-20
5551937,2018-09-04
5551937,2018-09-09
5551937,2018-09-10
5551937,2018-09-21
5551937,2018-10-03
5551937,2018-10-11
5551937,2018-10-12
5551937,2018-10-14
5551937,2018-11-01
5551937,2018-11-13
5551937,2018-11-21
5551937,2018-12-04
5551937,2018-12-17
5551937,2018-12-21
5551937,2018-12-29
5551937,2019-01-01
5551937,2019-01-08
5551937,2019-01-11
5551937,2019-01-16
5551937,2019-01-17
5551937,2019-01-25
5551937,2019-01-28
5551937,2019-02-03
5551937,2019-02-06
5551937,2019-02-09
5551937,2019-02-24
5551937,2019-02-28
5551937,2019-03-11
5551937,2019-03-20
5551937,2019-04-07
5551937,2019-04-15
5551937,2019-05-13
5551937,2019-05-17
5551937,2019-05-18
5551937,2019-06-12
5551989,2015-05-12
5551989,2015-05-24
5551989,2015-06-18
5551989,2015-06-30
5551989,2015-07-07
5551989,2015-07-12
5551989,2015-07-15
5551989,2015-07-17
5551989,2015-07-31
5551989,2015-08-14
5551989,2015-08-20
5551989,2015-08-29
5551989,2015-09-12
5551989,2015-09-25
5551989,2015-09-27
5551989,2015-09-28
5551989,2015-10-06
5551989,2015-10-28
5551989,2015-11-03
5551989,2015-11-06
5551989,2015-11-13
5551989,2016-01-02
5551989,2017-05-19
5551989,2017-06-18
5551989,2017-06-28
5551989,2017-10-18
5551989,2017-11-17
5551989,2018-01-04
5551989,2018-01-25
5551989,2018-01-30
5551989,2018-03-30
5551989,2018-06-10
5551989,2018-09-04
5551989,2018-10-23
5551989,2018-11-05
5551989,2019-01-20
5551989,2019-02-03
5551989,2019-02-09
5551989,2019-02-11
5551989,2019-02-17
5551989,2019-03-25
5551989,2019-04-12
5551989,2019-04-18
5551989,2019-05-05
5551989,2019-05-13
5551989,2019-05-16
5551989,2019-05-20
5551989,2019-05-26
5551989,2019-05-29
5551989,2019-06-03
5554623,2015-05-05
5554623,2015-05-07
5554623,2015-05-15
5554623,2015-06-08
5554623,2015-07-02
5554623,2015-07-08
5554623,2015-07-12
5554623,2015-09-09
5554623,2015-10-17
5554623,2016-04-11
5554623,2016-04-30
5554623,2017-02-19
5554623,2017-04-21
5554623,2017-04-28
5554623,2017-08-08
5554623,2017-09-28
5554623,2017-11-13
5554623,2017-12-13
5554623,2017-12-17
5554623,2018-01-05
5554623,2018-02-02
5554623,2018-02-20
5554623,2018-03-14
5554623,2018-03-29
5554623,2018-04-03
5554623,2018-04-08
5554623,2018-05-22
5554623,2018-05-28
5554623,2018-06-22
5554623,2018-07-05
5554623,2018-07-23
5554623,2018-07-29
5554623,2018-08-13
5554623,2018-08-19
5554623,2018-08-23
5554623,2018-09-02
5554623,2018-09-22
5554623,2018-10-17
5554623,2019-01-01
5554623,2019-01-18
5554623,2019-05-05
5554623,2019-06-08
5554623,2019-06-11
5554623,2019-06-15
5555181,2016-11-27
5557959,2015-04-29
5557959,2016-10-01
5557959,2017-08-13
5559859,2015-05-08
5559859,2015-05-27
5559859,2015-06-04
5559859,2015-06-11
5559859,2015-06-16
5559859,2015-08-05
5559859,2015-10-11
5559859,2015-10-20
5559859,2015-10-27
5559859,2015-11-08
5559859,2015-11-23
5559859,2015-12-12
5559859,2016-01-06
5559859,2016-08-08
5559859,2016-08-25
5559859,2016-09-20
5559859,2016-09-25
5559859,2016-10-01
5559859,2016-12-03
5559859,2017-01-03
5559859,2017-07-06
5559859,2017-07-11
5559859,2017-07-18
5559859,2017-07-22
5559859,2017-08-27
5559859,2017-09-27
5559859,2017-12-07
5559859,2017-12-17
5559859,2017-12-24
5559859,2018-03-11
5559859,2018-04-03
5559859,2018-05-13
5559859,2018-05-24
5559859,2018-05-30
5559859,2018-06-14
5559859,2018-07-10
5559859,2018-07-13
5559859,2018-09-17
5559859,2018-09-25
5559859,2018-10-09
5559859,2018-10-14
5559859,2018-11-21
5559859,2018-12-02
5559859,2018-12-25
5559859,2019-01-02
5559859,2019-01-24
5559859,2019-01-31
5559859,2019-02-15
5559859,2019-03-11
5559859,2019-04-01
5559859,2019-05-16
5559859,2019-05-26
5559859,2019-05-31
5574192,2017-11-06
5574192,2017-11-13
5574192,2017-11-17
5574192,2017-11-20
5574192,2017-11-28
5574192,2017-12-21
5574192,2018-01-01
5574192,2018-01-08
5574192,2018-01-28
5574192,2018-01-31
5574192,2018-02-18
5574192,2018-04-07
5574192,2018-04-16
5574192,2018-05-04
5574192,2018-05-20
5574192,2018-06-03
5574192,2018-07-12
5574192,2018-07-31
5574192,2018-09-23
5574192,2018-10-02
5574192,2018-10-26
5574192,2018-10-27
5574192,2018-11-21
5574192,2019-01-07
5574192,2019-03-18
5574192,2019-03-26
5574192,2019-04-25
5574192,2019-05-07
5574192,2019-05-20
5574192,2019-05-30
5574192,2019-06-03
5574192,2019-06-18
5574192,2019-06-24
5578407,2016-12-17
5578407,2017-12-05
5589838,2016-01-26
5592888,2015-07-29
