id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
34607905,Manzara Kadıköy,53394501,Tuncay,,Kadikoy,40.99676,29.02787,Entire home/apt,300,1,2,2019-06-17,2,4,320
34607988,Kadıköy sahilde 5 kişilik 4 yatak odalı daireler,260870720,Lotus,,Kadikoy,40.99292,29.0291,Entire home/apt,300,1,0,,,4,363
34608153,Stylish and quiet appartement in Istanbul center,261107096,Vedat,,Beyoglu,41.03408,28.98608,Entire home/apt,295,2,2,2019-06-02,1.46,2,94
34608670,BOMONTİ COSY & CENTRAL FLAT,1813721,Sebnem,,Sisli,41.05601,28.9831,Entire home/apt,243,7,1,2019-06-17,1,3,344
34608786,Cosy 85m2 apartment in the heart of town,143871028,Cenk,,Besiktas,41.04772,28.99737,Entire home/apt,578,1,0,,,1,178
34611433,Moda Street ~ Fully furnished ~ Central Location,151194125,Işıl Dilay,,Kadikoy,40.98345,29.02401,Private room,98,1,3,2019-06-21,2.65,2,351
34611693,COZY ROOM İN FATİH,123257907,Ömer,,Fatih,41.01067,28.93814,Private room,69,1,0,,,3,362
34613347,"Binaya yakın restoran,iskele, deniz manzarası:)",102335650,Alara,,Beyoglu,41.02864,28.98147,Entire home/apt,300,3,0,,,1,0
34614843,standart double room with breakfast,261008756,Suzan,,Fatih,41.00264,28.9746,Private room,150,1,0,,,4,348
34614904,6 person can stay near the taksim,258598580,Seyedmojtaba,,Sisli,41.0449,28.98656,Entire home/apt,578,2,0,,,4,365
34615858,İSTANBUL- FATİH-EMİNÖNÜ-AYASOFYA,260345980,Ali,,Fatih,41.01235,28.94521,Entire home/apt,347,2,1,2019-05-28,0.91,3,324
34616399,Nişantaşı - Best Place - Best Room,214374699,Afife,,Sisli,41.05412,28.99053,Private room,139,2,1,2019-05-27,0.88,2,129
34616791,Beşiktaş Merkezi Konum,132181425,Reyhan,,Besiktas,41.05599,29.003,Private room,58,1,2,2019-06-01,1.67,1,365
34617204,2+1 Apartment on High floor with a great city view,243430264,A C Pearl Holiday,,Bagcilar,41.0393,28.80969,Entire home/apt,318,3,0,,,13,128
34617319,Özenle dekore edilmiş keyif alabileceğiniz bir ev,11467016,Volkan,,Beyoglu,41.03057,28.97836,Entire home/apt,272,2,2,2019-06-23,2,1,30
34617527,"View,manzara,comfort ,amazing",247991929,Duygu,,Besiktas,41.05532,29.02824,Private room,98,1,0,,,1,89
34619268,DOĞANCI (between lefka and güzelyurt) TRADİTİONAL.,261174071,Önay,,Atasehir,40.99348,29.09504,Entire home/apt,150,1,0,,,1,178
34619708,Two bedroom Apartment on High Floor!,243430264,A C Pearl Holiday,,Bagcilar,41.04222,28.81153,Entire home/apt,318,3,0,,,13,130
34619816,Shared room,207077500,Gökhan,,Sisli,41.0585,28.9934,Shared room,64,1,0,,,7,365
34622568,Cozy flat with Historical French Architecture,236707787,Mert,,Beyoglu,41.03162,28.97755,Private room,196,3,1,2019-06-12,1,1,365
34622649,5 BR - 3 ACs - 2 units - Garden & Balcony Downtown,21533965,Can,,Beyoglu,41.03029,28.97975,Entire home/apt,1641,2,1,2019-06-13,1,9,323
34623601,3 BEDROOMS/Living Room/4 AC /downtown/ 12 person,15929666,Lida,,Sisli,41.07488,28.99714,Entire home/apt,393,3,1,2019-05-15,0.65,8,363
34623628,Home sweet home,232119271,Mustafa,,Maltepe,40.96776,29.12537,Entire home/apt,150,1,0,,,1,268
34624073,"Stylish Large Apartment,2+1,5 MIN TO TAKSIM SQUARE",40980307,Ismail-HK,,Beyoglu,41.03181,28.98587,Entire home/apt,393,1,1,2019-06-10,1,11,358
34624301,"Near the metro, central location near the airport",261207492,Pınar,,Kartal,40.9191,29.18956,Entire home/apt,81,2,2,2019-05-25,1.40,1,140
34626254,small and cozy studio in beşiktaş,196011056,Cagan,,Besiktas,41.04926,28.99912,Entire home/apt,150,1,4,2019-06-26,4,1,72
34627243,KLOD FARER HOUSE,129903804,Nur,,Fatih,41.00636,28.9731,Entire home/apt,948,1,1,2019-06-06,1,2,136
34630783,Separate house on building,16319047,Gerasimos,,Sisli,41.06985,28.99422,Entire home/apt,98,8,0,,,1,67
34632311,Taksim Merkezinde Retro Konsept Şirin Ev,14845891,Baris,,Beyoglu,41.02733,28.978,Entire home/apt,393,1,0,,,1,365
34633821,i want to share my room to improve English.,261279599,Şenol,,Kagithane,41.06437,28.95297,Private room,58,1,0,,,1,362
34635128,Пляжный отдых в Стамбуле,261299248,Мария,,Beykoz,41.21254,29.24832,Entire home/apt,289,1,0,,,1,179
34635252,Forever :),261168419,Melih,,Esenyurt,41.02539,28.65728,Shared room,196,1,0,,,1,365
34635490,"Bright, Comfortable House in Central İstanbul",261300875,Mavi,,Beyoglu,41.03165,28.97948,Entire home/apt,260,1,2,2019-06-18,2,1,39
34635583,Cozy Room Near to İstiklal Street,261302333,Ayhan,,Beyoglu,41.0284,28.97984,Shared room,58,1,0,,,1,270
34636167,Misafirhane,261146080,Akif,,Sisli,41.0426,28.98132,Private room,58,1,1,2019-05-21,0.75,1,169
34636991,Sweet Sisli Home near Metro,166219261,Alim,,Sisli,41.07443,28.9939,Private room,58,1,0,,,1,180
34637881,FULLY FURNİSHED LOVELY FLAT IN BEŞİKTAŞ,67868699,Sibel,,Besiktas,41.04732,29.00496,Private room,58,7,0,,,1,319
34637977,Istanbul Flats & Residences,261317628,Mee,,Besiktas,41.04255,29.00577,Private room,451,1,1,2019-06-24,1,4,365
34639178,"Easy to reach istanbul airport,(30min)clean,lux",21030612,Volkan,,Kucukcekmece,41.05355,28.76531,Private room,144,1,0,,,1,178
34639548,appartement only 10 minutes far away from metro,258309074,Mahmood,,Esenyurt,41.01303,28.68546,Entire home/apt,139,1,1,2019-05-13,0.63,2,348
34639686,A small lovely room with garden ,261329398,Güliz,,Kucukcekmece,41.0557,28.7653,Private room,202,1,0,,,1,180
34640914,Peacefull and modern flat in Kadıköy,144432008,Leyla Arslan,,Kadikoy,40.99716,29.02771,Private room,110,1,1,2019-05-26,0.86,1,364
34641395,Cozy room close to Istanbul's city center!,23819974,Elif,,Sisli,41.05969,28.99106,Private room,150,1,0,,,1,80
34642642,"central and handy, yeldeğirmeni",197769934,Ece,,Kadikoy,40.99273,29.02769,Entire home/apt,87,1,0,,,1,354
34642770,Into the wild,260180276,Chris,,Kadikoy,40.99717,29.02928,Private room,116,1,0,,,1,89
34643484,Private room w/gym+swimming pool+hamam+sauna,79610856,Buğra,,Atasehir,40.994,29.08523,Private room,289,1,0,,,2,365
34644417,"Taksim, Cihangir, renovated flat, perfect area #20",20080579,Eddie,,Beyoglu,41.03476,28.98167,Entire home/apt,248,2,4,2019-06-17,2.79,19,141
34644787,2 Bedroom and 1 Living Room Apartment in Capa,106608564,Gulsen,,Fatih,41.01559,28.92891,Entire home/apt,329,3,1,2019-06-18,1,1,350
34645490,Central Istanbul Mini Lovely Flat,112364673,Erim,,Kagithane,41.06867,28.9739,Entire home/apt,231,1,0,,,1,364
34647060,Cozy Stylish Home at Great Location,134771074,Ulaş Can,,Sisli,41.06327,28.98661,Entire home/apt,237,1,0,,,1,363
34647884,Hi Guys & Gals! Kadıköy  (1100 tl bills included),55081076,Mursel,,Kadikoy,40.99414,29.02588,Private room,64,1,0,,,1,179
34648471,BUNGALOW AHŞAP VİLLA,218263044,Eren,,Sile,41.12591,29.86069,Entire home/apt,751,1,0,,,3,360
34649832,Besiktas Room & Breakfast,261317628,Mee,,Besiktas,41.04763,29.00764,Private room,387,1,0,,,4,365
34650052,Istanbul un gözbebeği moda da bir mola,231289377,Fatma,,Kadikoy,40.98324,29.03069,Entire home/apt,254,1,0,,,1,31
34650284,My House Residence,260693555,Ebrahem,,Basaksehir,41.09357,28.77334,Entire home/apt,578,7,0,,,1,180
34650434,Ulaşım kolay metro ve metrobüse yürüyüş mesafesi,261410432,Mehmet,,Bahcelievler,40.9955,28.83434,Private room,87,3,0,,,1,362
34651092,Private room-Cozy and comfortable,3328074,Şefika Meral,,Sisli,41.07224,28.99487,Private room,116,1,1,2019-05-25,0.83,1,131
34651818,"Bosphorus view Cosy Aprtment at Center,main street",261423157,Can,,Besiktas,41.04212,29.00702,Entire home/apt,428,3,1,2019-06-11,1,1,122
34652409,Timor host,254128465,Timur,,Beyoglu,41.03661,28.97361,Entire home/apt,162,2,0,,,3,143
34656909,Kendi eviniz gibi hissedin,261413675,Büşra,,Kartal,40.90676,29.19875,Private room,144,1,0,,,1,180
34658762,Terasında güzel kahvaltılar yapabileceğiniz bir ev,260886773,Alparslan,,Kucukcekmece,41.02154,28.80239,Entire home/apt,208,1,0,,,2,363
34659351,Çatı katında teraslı keyifli sessiz bir daire,68337426,Selin,,Kagithane,41.0551,28.95837,Entire home/apt,98,1,0,,,2,358
34659912,Ekonomik Odalar,255248888,Soner,,Avcilar,41.00857,28.70348,Private room,121,1,0,,,4,180
34661307,Sweet and cozzy home,261035227,Ali,,Besiktas,41.0562,29.00272,Entire home/apt,202,3,5,2019-06-24,3.85,4,172
34661886,1+1 super lux apartment,191503723,Muhammat,,Basaksehir,41.11877,28.76693,Entire home/apt,318,3,0,,,6,179
34663423,Sunny bedroom in shared flat in Besiktas,21119095,Marta,,Besiktas,41.04999,29.02499,Private room,87,4,0,,,1,0
34664477,ALAA ALDEN HOTEL,261491200,Alaa Aldeen,,Sisli,41.04406,28.98374,Entire home/apt,260,1,0,,,1,365
34664871,Taksim square 10 minutes,261512843,Sinan,,Sisli,41.04821,28.98468,Private room,116,1,0,,,1,89
34665301,Flat at Cihangir Taksim Square,205237726,Merve,,Beyoglu,41.03484,28.98464,Entire home/apt,260,1,3,2019-06-25,2.50,2,350
34665539,"2 Bedrooms apartment , Best Location at old city",51888008,Zeynel,,Fatih,41.005,28.97301,Entire home/apt,3068,1,1,2019-05-21,0.75,5,344
34665904,Luxury life,78290433,Alp Burçin,,Uskudar,41.00267,29.07225,Entire home/apt,503,3,0,,,1,137
34667554,Busemiiiğ home,261527483,Buse,,Sisli,41.05636,28.98495,Private room,196,1,0,,,1,88
34668042,Business Class With Bosphorus View,259331693,Serdar And Coşkun,,Besiktas,41.05652,29.02037,Entire home/apt,1445,1,0,,,4,349
34668399,"Close to all bus,metrobus and rail stations",180545395,Ben,,Bahcelievler,41.00293,28.85518,Entire home/apt,116,365,0,,,1,365
34668413,Loft suite Taksim Tomtom  Beyoglu,2441199,Melih,,Beyoglu,41.02951,28.9773,Entire home/apt,376,3,4,2019-06-17,3.33,3,344
34668766,1+1 Flat in a luxury serviced residence9,261527235,Faisal,,Esenyurt,41.02111,28.66175,Entire home/apt,202,2,0,,,2,0
34669838,Neff22 Private Luxus Unterkünfte,235250400,Mustafa,,Bakirkoy,40.99138,28.83433,Entire home/apt,300,1,1,2019-06-23,1,4,335
34670826,square apart,221316258,Engin,,Fatih,41.00415,28.98148,Entire home/apt,480,1,1,2019-06-13,1,1,349
34671049,Yeni istanbul havalimanina 8 km- site içerisinde,261547018,Uğraş,,Arnavutkoy,41.20658,28.76569,Private room,92,1,1,2019-06-03,1,2,58
34671268,Renovated 1-bedroom apartment Taksim,4023284,Levsay,,Beyoglu,41.03528,28.98027,Entire home/apt,295,3,0,,,3,107
34671501,Sunny Cosy Full House Central Istanbul Cihangir,15116844,Zeynep,,Beyoglu,41.03,28.98265,Entire home/apt,289,6,0,,,2,24
34671973,Balkon Manzarası(Oda),53394501,Tuncay,,Kadikoy,40.99496,29.02609,Private room,98,1,2,2019-06-04,2,4,22
34672008,1+1 flat in a luxury serviced residence3,261527235,Faisal,,Esenyurt,41.02147,28.65988,Entire home/apt,202,2,0,,,2,323
34672520,Manzara Cadde(Oda),53394501,Tuncay,,Kadikoy,40.99586,29.02852,Private room,81,1,3,2019-06-25,2.43,4,13
34673060,Nef22 Luxus Aparts,235250400,Mustafa,,Bahcelievler,40.99165,28.8509,Entire home/apt,295,1,0,,,4,365
34675785,Homestay 7 Hills (Standard Private Room),259213089,Nasaruddin,,Fatih,41.011,28.94289,Private room,347,2,0,,,2,365
34676639,Two Private Apartments in Historic Town,25089243,Serdar,,Fatih,41.02944,28.94893,Entire home/apt,358,2,0,,,15,337
34677417,5 min away from taxim and center of main roads,223896134,Melissa,,Sisli,41.0424,28.98535,Entire home/apt,272,1,0,,,3,179
34677527,Historical De Luxe ROOM - 101,261591599,Reza,,Beyoglu,41.03568,28.97708,Private room,243,1,1,2019-06-22,1,4,167
34677766,"Çift kişilik ucuz oda, Kadıköy",217554360,Defne Sinem,,Kadikoy,40.99567,29.03103,Private room,58,1,1,2019-06-21,1,2,364
34678111,Cozy Apartment in the city center,105269199,Merve,,Sisli,41.05817,28.98735,Entire home/apt,381,5,0,,,1,360
34679277,Historical De Luxe ROOM - 102,261591599,Reza,,Beyoglu,41.03796,28.97808,Private room,289,1,0,,,4,160
34679285,"Shared, only ladies",109456845,Adem,,Sisli,41.05395,28.98499,Private room,393,1,1,2019-06-08,1,1,179
34680148,Fatih/Çapa full esyali ve mutfak ekipmanlı daire,261609029,Mehmet,,Fatih,41.01717,28.93141,Entire home/apt,202,3,1,2019-06-18,1,1,58
34680339,Historical De luxe ROOM - 103,261591599,Reza,,Beyoglu,41.03453,28.97697,Private room,289,1,0,,,4,168
34680750,İstanbul kadıköy modada şehir içinde fırsat,261609539,Nurettin,,Kadikoy,40.9865,29.02464,Entire home/apt,173,30,1,2019-06-18,1,1,332
34681048,Historical De luxe ROOM - 104,261591599,Reza,,Beyoglu,41.03582,28.97535,Private room,289,1,1,2019-05-27,0.88,4,173
34681480,"Comfort, close to shopping center n transportation",261615063,Ilayda,,Avcilar,40.99174,28.71541,Private room,75,7,0,,,1,89
34681537,Room in family flat close to metro station,53812478,Seda,,Sisli,41.0488,28.97984,Private room,127,1,0,,,2,269
34682703,İstanbul Explorer House,52012972,Özkan,,Besiktas,41.04741,29.00379,Entire home/apt,289,2,2,2019-06-23,2,1,126
34683251,Beautiful cozy place close to Shopping Malls,85801205,Vazo,,Kartal,40.91203,29.15913,Entire home/apt,191,1,0,,,12,365
34683758,Home sweet home,225532126,Ibrahim,,Beyoglu,41.03215,28.98185,Private room,150,1,1,2019-05-16,0.67,2,365
34683761,Bohemian Galata house,261631591,Nes,,Beyoglu,41.02431,28.97533,Entire home/apt,462,3,5,2019-06-15,3.75,2,162
34683888,Deluxe Loft in the Heart of the City @Taksim,107684831,Emre,,Sisli,41.04116,28.98499,Entire home/apt,81,1,6,2019-06-21,4.00,11,344
34684130,Bohemian Galata flat,261631591,Nes,,Beyoglu,41.02436,28.97292,Entire home/apt,393,3,4,2019-06-23,3.43,2,164
34684394,"Specially Designed Studio in Şişli, Osmanbey",259361467,Hazal,,Sisli,41.04693,28.97972,Entire home/apt,127,1,2,2019-06-06,2,1,358
34684406,Sunny and Spacious Flat in Central Kadıköy,7438902,Yamaç,,Kadikoy,40.9944,29.03058,Entire home/apt,248,1,1,2019-06-08,1,2,358
34693086,Heart of Galata Tower,249800550,Aysenur Deniz,,Beyoglu,41.02618,28.97288,Entire home/apt,58,1,2,2019-06-05,2,1,268
34694252,"Doğa içinde, plajlara yakın müstakil bahçeli ev.",261708058,Yasemin,,Sariyer,41.24872,29.04104,Private room,173,2,1,2019-06-19,1,1,0
34694764,Designer Townhouse with sea view on the Bosphorus!,4584920,Niso,,Besiktas,41.06058,29.03701,Entire home/apt,578,2,2,2019-06-24,2,4,150
34695010,"Cozy, safety place and super easy location",261559494,Pınar,,Kadikoy,40.99646,29.02716,Entire home/apt,451,2,0,,,1,172
34695235,Botanic  Home,261712257,Kivkiv,,Sisli,41.11599,29.0,Entire home/apt,352,3,0,,,1,0
34696380,Cozy apartment with working space in Cihangir,81814024,Tugba,,Beyoglu,41.03122,28.98262,Entire home/apt,202,2,0,,,1,0
34696491,appartement far away 10 munits only from the metro,258309074,Mahmood,,Esenyurt,41.01123,28.68395,Entire home/apt,248,1,0,,,2,308
34696622,BEAUTIFUL HOME AT BEAUTIFUL LOCATION,1687534,Hakan,,Kadikoy,40.98352,29.02825,Entire home/apt,566,3,0,,,3,165
34698169,İstanbul City Center Suites,254938057,Özdemir,,Fatih,41.007,28.97199,Private room,578,1,0,,,1,365
34699510,GALATA TOWER - 3 rooms full historical flat,25841683,Melike,,Beyoglu,41.02754,28.97316,Entire home/apt,578,1,0,,,5,81
34700610,"Bright, Green Duplex with a Skylight & Balcony",76287664,Ayca,,Besiktas,41.08247,29.02888,Entire home/apt,503,3,0,,,4,362
34700954,Big and Fresh Up Floor Room at Beşiktaş Seaside,36468041,Mesut,,Besiktas,41.04303,29.00214,Private room,526,1,0,,,3,365
34701046,3 YATAK ODALI+2 BANYO TUVALETLİ TAKSİM MEYDANA 3DK,261738912,Melis,,Beyoglu,41.03605,28.98794,Entire home/apt,428,1,9,2019-06-25,9,1,291
34701275,ISTANBUL BESIKTAS,209460986,Sertaç,,Besiktas,41.04649,29.00197,Entire home/apt,168,2,0,,,2,360
34701620,Galat Tower - 2Brm-2Bth- Design Historical Flat,213410,Evrim,,Beyoglu,41.02797,28.97446,Entire home/apt,462,1,1,2019-06-22,1,6,286
34702029,Simple 2+1 flat for small family or small business,207258859,Amro,,Esenyurt,41.06382,28.66456,Entire home/apt,144,5,1,2019-05-16,0.67,2,90
34702600,Lovely & Cosy independent house at heart of Sisli,17903511,Sultan,,Sisli,41.05544,28.98384,Entire home/apt,179,7,2,2019-06-17,1.76,1,33
34704227,Amazing Triplex Apartment with Private Backyard 21,55152407,Missy,,Sisli,41.05163,28.99564,Entire home/apt,1907,3,2,2019-06-15,2,12,350
34704619,"Cozy room in the center of İstanbul , quit place",129292985,Mervan,,Uskudar,41.02415,29.01775,Private room,58,1,3,2019-06-24,3,4,357
34704666,Luxurious Home Near Bagdat Street 2balconies 140m2,261761702,Vedat,,Kadikoy,40.97601,29.07255,Entire home/apt,347,2,1,2019-06-23,1,1,336
34707133,Ozel oda,261776559,Oguzhan,,Bagcilar,41.02843,28.83806,Private room,144,2,0,,,1,365
34707354,"Taksim, Cihangir, renovated flat, G floor #2",20080579,Eddie,,Beyoglu,41.03279,28.9829,Entire home/apt,202,2,3,2019-06-10,2.25,19,167
34708020,aa,115603936,Uğur,,Maltepe,40.93314,29.16171,Private room,64,1,0,,,1,30
34708481,"Central and clean 
Rental for 1 week
3th-10thjune",44814568,Cansu,,Besiktas,41.04687,29.00063,Entire home/apt,300,1,0,,,2,177
34708791,Penthouse - Balcony With Bosphorus View,259331693,Serdar And Coşkun,,Besiktas,41.05701,29.01865,Entire home/apt,578,1,1,2019-06-16,1,4,345
34709083,Cool apartment in cihangir,196145840,Mary,,Beyoglu,41.03206,28.98196,Entire home/apt,352,1,0,,,1,158
34710081,"Very comfortable apartment, close to Beyoglu!",258498916,Mel,,Sisli,41.04939,28.98442,Entire home/apt,260,1,0,,,2,353
34710260,Deluxe 2+1 apt 4minut walking to sisli metro f 8 p,213157136,Ghassan,,Sisli,41.06865,28.99447,Entire home/apt,1011,3,0,,,52,365
34710825,huge-duplex-rooftop with tiny cosy room,244076383,Emre,,Kadikoy,40.99478,29.02903,Private room,58,2,2,2019-06-12,1.62,2,365
34715317,Mall of Istanbul Residence Apartment,249045556,Muhittin,,Basaksehir,41.063,28.80782,Entire home/apt,347,1,1,2019-05-19,0.71,1,270
34716125,"2BR, Private Turkish Hamam(Bath) & Sauna at Galata",260214145,Ali,,Beyoglu,41.02602,28.97508,Entire home/apt,647,2,0,,,6,149
34717060,delüxe alie suites,254632691,Emrah,,Esenyurt,41.02496,28.62627,Entire home/apt,225,1,1,2019-06-05,1,8,365
34718147,A cozy apartment offering full amenities.,67877727,Moamer,,Kucukcekmece,41.0446,28.76213,Entire home/apt,289,2,0,,,1,25
34720637,Historical Villa in Bosphorus - Only for Luxury,233739197,Batuhan,,Sariyer,41.10048,29.05302,Entire home/apt,248,1,0,,,2,345
34720931,The lovely room in the centre of Beşiktaş İstanbul,59915286,Merve,,Besiktas,41.04585,29.00098,Private room,64,1,2,2019-06-13,2,1,80
34726248,Nişantaşı nın göbeğinde rezidans daire,4838199,Erhan,,Sisli,41.04824,28.99515,Entire home/apt,503,7,0,,,1,93
34726373,izge suites,261926786,İzge,,Atasehir,40.97768,29.14219,Private room,75,1,0,,,1,173
34728192,ARTISTIC LUXURY FLAT IN THE VIBRANT PERA DISTRICT,258715468,Cengiz,,Beyoglu,41.02958,28.97503,Entire home/apt,491,2,1,2019-05-27,0.88,1,180
34729096,LÜKS EŞYALI DENİZ MANZARALI 2+1 REZİDANS,261938171,Mehmet,,Beylikduzu,40.99683,28.61453,Entire home/apt,1000,7,0,,,1,365
34729403,KİNG WHİTE HOUSES 301,258388818,Selim,,Beyoglu,41.04,28.98215,Private room,173,1,0,,,8,180
34729956,Moda'da tatlı bir oda,59147520,Duygu,,Kadikoy,40.98243,29.03338,Private room,98,1,0,,,1,59
34730823,Comfy Place with Backyard in the Center of Kadıköy,261947555,Merve,,Kadikoy,40.98522,29.02945,Private room,162,2,1,2019-06-16,1,2,85
34731105,Cozy apartment in ORTAKÖY - ULUS with a NICE VIEW,259945768,Can,,Besiktas,41.064,29.02663,Entire home/apt,295,1,4,2019-06-23,3.75,1,71
34731298,Amazing Flat with 180 degree Bosphorus view,5965695,Alican,,Beyoglu,41.03452,28.99207,Entire home/apt,231,1,3,2019-06-10,2.25,1,3
34731582,"Cozy Apartment Best Location in Kadikoy, Istanbul",261196858,Beatrice,,Kadikoy,40.99672,29.02686,Private room,116,2,1,2019-05-25,0.83,1,365
34731845,"Ayaklarınızı uzatın Keyfinize Bakın,Biz buradayız.",190418938,Tahsin,,Sisli,41.06715,28.99848,Entire home/apt,324,30,0,,,1,365
34732739,Relax and funny,80276866,Hazal Nur,,Avcilar,40.97804,28.73994,Shared room,87,2,0,,,1,365
34733558,Comfy House with Backyard in the Center of Kadıköy,261947555,Merve,,Kadikoy,40.98307,29.02502,Entire home/apt,272,3,0,,,2,0
34734297,peaceful room in kadıköy,261964726,Cihangir,,Kadikoy,40.99526,29.03645,Private room,58,3,1,2019-06-06,1,2,74
34734587,Hospitable,166145256,Yucel,,Esenyurt,41.00354,28.69125,Private room,98,1,0,,,1,179
34737393,Beautiful Big Room With View in Beşiktaş,248045678,Serdat,,Besiktas,41.04792,29.01184,Shared room,208,3,0,,,3,339
34738489,A room in very central location at kadikoy / moda,96447800,Recep,,Kadikoy,40.98476,29.02964,Private room,127,1,3,2019-06-23,3,2,357
34738656,4 Kişilik 2 Ayrı Oda - Nokta Suites Hotel,255248888,Soner,,Avcilar,41.00606,28.70508,Private room,196,1,0,,,4,180
34739926,The Artist's Apartment / Very Central Location,198774995,Birim,,Beyoglu,41.033,28.98075,Entire home/apt,462,2,2,2019-06-23,2,1,218
34739986,HISTORIC DISTRICT-3 MN TO GALASARAY LYCEE-BEYOGLU,252689061,Nergis,,Beyoglu,41.02625,28.97688,Entire home/apt,173,4,0,,,3,232
34741260,Furnished appartment,262006915,Muhannad,,Esenyurt,41.02099,28.65544,Entire home/apt,260,10,0,,,1,365
34741361,Ivory tower,261301040,Mehmet,,Pendik,40.93541,29.28705,Private room,98,1,0,,,1,350
34741682,Cheap and cozy studio in Asian side,85801205,Vazo,,Kartal,40.91156,29.15882,Entire home/apt,191,1,0,,,12,364
34742815,"Perfect lake view, wifi, metro and train, clean",239718437,Ali,,Kucukcekmece,40.99635,28.76386,Entire home/apt,1098,3,0,,,2,73
34744031,Great Apartment/3BR&LVR&KTCHN&GARDEN&2BATHROOM,189974394,Vedat,,Beyoglu,41.03007,28.97763,Entire home/apt,809,1,0,,,5,167
34744626,Memorable View - Comfort (Email hidden by Airbnb) e in!!,260214145,Ali,,Beyoglu,41.02582,28.97405,Entire home/apt,491,1,1,2019-05-25,0.83,6,154
34744798,Cozy Studio Flat Nearby Everywhere in City Center,43249265,Seçkin,,Beyoglu,41.02529,28.9706,Entire home/apt,144,1,2,2019-06-23,2,2,322
34745425,Romantic Studio near by Galata Tower,262034556,Çağlar,,Beyoglu,41.02802,28.97572,Entire home/apt,202,1,6,2019-06-24,5.00,1,35
34746149,tomtom homestudio,260219181,Sezy,,Beyoglu,41.03055,28.97717,Entire home/apt,699,2,1,2019-06-16,1,1,180
34747372,Karakoy,258594029,Murat,,Beyoglu,41.02675,28.97863,Entire home/apt,277,4,0,,,1,332
34747434,Rooftop - Calm Place Between Galata and Karakoy,260214145,Ali,,Beyoglu,41.02675,28.9787,Entire home/apt,428,2,0,,,6,165
34748103,Cosy-Kitsch room at Kadikoy-Moda,7296228,Bahadır,,Kadikoy,40.98301,29.02817,Private room,260,1,0,,,1,0
34749551,Üsküdar bulgurlu,262064720,Ahmet,,Uskudar,41.02117,29.07754,Private room,87,1,0,,,1,0
34751138,Comfortable Taksim Apartment,239142602,Oğuz Emre,,Beyoglu,41.03823,28.98095,Entire home/apt,202,5,0,,,3,316
34751403,Kirazlı metro çatı katı,244741779,Ebubekir,,Bagcilar,41.03164,28.8431,Private room,306,2,0,,,1,88
34751471,Central house in Taksim,262078504,Talha,,Beyoglu,41.03526,28.97163,Entire home/apt,491,2,0,,,2,177
34751791,Metroya 2 dakika,242917095,Abdül Tayyip,,Bagcilar,41.03232,28.84292,Private room,202,2,0,,,1,88
34751950,Yasar hostel goodlocation verycheap Fullyfurnished,217794264,A.Recep,,Eyup,41.07762,28.94629,Entire home/apt,64,1,1,2019-06-13,1,8,365
34752039,Suryapı adapark havuzlu site,262083896,Sedef,,Sancaktepe,40.99875,29.19529,Entire home/apt,173,10,0,,,1,354
34752139,Special for you,69444906,Ufuk,,Sariyer,41.2052,29.03111,Entire home/apt,601,2,0,,,2,89
34756617,❤️2 BR★2 BA★APT w BALCONY★Pool★Gym★EMAAR SQ,461533,Cevdet,,Uskudar,41.00295,29.0712,Entire home/apt,1375,2,0,,,39,365
34757868,❤️ 3BR★2BA★APT w BALCONY★Pool★Gym★EMAAR SQ,461533,Cevdet,,Uskudar,40.99948,29.06411,Entire home/apt,2161,2,0,,,39,359
34758147,❤️ 2BR★2BA APARTMENT★Pool★Gym★EMAAR SQ,461533,Cevdet,,Uskudar,40.99941,29.06453,Entire home/apt,1179,2,0,,,39,338
34758475,❤️Very Large ONE-BR APT★POOL★GYM★EMAAR SQ,461533,Cevdet,,Uskudar,41.00135,29.06596,Entire home/apt,780,2,0,,,39,365
34761020,Nice Fatih view,262148549,Husam,,Fatih,41.01668,28.94697,Shared room,196,2,0,,,1,90
34761981,Family home in Nişantaşı\Valikonağı Evi,146598427,Gizem,,Sisli,41.05516,28.99553,Entire home/apt,352,6,0,,,1,242
34763364,Persian Suites Nişantaşi Istanbul (no:3),224620413,Mohammadreza,,Sisli,41.05337,28.98877,Entire home/apt,277,2,0,,,3,320
34763549,Wonderful flat in quiet rezidence,222724867,Ömer,,Esenyurt,41.0223,28.65944,Entire home/apt,277,7,0,,,4,351
34765368,Luxury Residence 2+1 in Istanbul,185225424,Ayhan,,Esenyurt,41.0156,28.6454,Private room,144,1,2,2019-06-23,2,1,129
34766567,LGBTI friendly house in Balat,194499366,Enis,,Fatih,41.02853,28.94663,Private room,116,2,0,,,5,301
34767180,daRoute Home,262175941,Mahmut,,Sisli,41.05658,28.98847,Private room,202,2,0,,,1,180
34769347,Boğaz manzaralı 3 katlı müstakil villa,32368401,Burak,,Sariyer,41.18483,29.04087,Entire home/apt,1398,7,0,,,1,166
34769533,Private Suites Room,262172663,Betül,,Kadikoy,40.99233,29.04632,Private room,196,1,0,,,1,0
34772699,"6. luxury stay in herat of Istanbul
Room 6 floor 4",262206171,Palyaco Hotel,,Beyoglu,41.03567,28.98194,Private room,300,1,0,,,6,328
